"Energy","CPS","Spectrum"
"538",10.7727033,0.718963618339899,"blackdiamond"
"539",10.7927642,0.782292019955331,"blackdiamond"
"540",10.8128251,0.797192820335432,"blackdiamond"
"541",10.832886,0.875422022330965,"blackdiamond"
"542",10.8529469,0.797192820335432,"blackdiamond"
"543",10.8730078,0.797192820335432,"blackdiamond"
"544",10.8930687,0.745040019005077,"blackdiamond"
"545",10.9131296,0.789742420145381,"blackdiamond"
"546",10.9331905,0.681711617389645,"blackdiamond"
"547",10.9532514,0.815818820810559,"blackdiamond"
"548",10.9733123,0.763666019480204,"blackdiamond"
"549",10.9933732,0.763666019480204,"blackdiamond"
"550",11.0134341,0.756215619290153,"blackdiamond"
"551",11.033495,0.830719621190661,"blackdiamond"
"552",11.0535559,0.77484161976528,"blackdiamond"
"553",11.0736168,0.834444821285686,"blackdiamond"
"554",11.0936777,0.841895221475737,"blackdiamond"
"555",11.1137386,0.886597622616041,"blackdiamond"
"556",11.1337995,0.890322822711067,"blackdiamond"
"557",11.1538604,0.961101624516549,"blackdiamond"
"558",11.1739213,0.897773222901118,"blackdiamond"
"559",11.1939822,0.901498422996143,"blackdiamond"
"560",11.2140431,0.927574823661321,"blackdiamond"
"561",11.234104,0.894048022806092,"blackdiamond"
"562",11.2541649,0.927574823661321,"blackdiamond"
"563",11.2742258,0.953651224326498,"blackdiamond"
"564",11.2942867,0.987178025181727,"blackdiamond"
"565",11.3143476,0.901498422996143,"blackdiamond"
"566",11.3344085,1.00952922575188,"blackdiamond"
"567",11.3544694,0.957376424421524,"blackdiamond"
"568",11.3745303,0.957376424421524,"blackdiamond"
"569",11.3945912,1.05050642679716,"blackdiamond"
"570",11.4146521,0.9685520247066,"blackdiamond"
"571",11.434713,0.9685520247066,"blackdiamond"
"572",11.4547739,1.02070482603696,"blackdiamond"
"573",11.4748348,1.06168202708223,"blackdiamond"
"574",11.4948957,0.935025223851371,"blackdiamond"
"575",11.5149566,1.11010962831756,"blackdiamond"
"576",11.5350175,1.01697962594193,"blackdiamond"
"577",11.5550784,1.12128522860264,"blackdiamond"
"578",11.5751393,1.12873562879269,"blackdiamond"
"579",11.5952002,1.11010962831756,"blackdiamond"
"580",11.6152611,1.03933082651208,"blackdiamond"
"581",11.635322,1.06913242727229,"blackdiamond"
"582",11.6553829,1.24049163164345,"blackdiamond"
"583",11.6754438,1.15853722955289,"blackdiamond"
"584",11.6955047,1.17716323002802,"blackdiamond"
"585",11.7155656,1.06540722717726,"blackdiamond"
"586",11.7356265,1.30382003325888,"blackdiamond"
"587",11.7556874,1.34107203420914,"blackdiamond"
"588",11.7757483,1.20696483078822,"blackdiamond"
"589",11.7958092,1.22559083126335,"blackdiamond"
"590",11.8158701,1.25166723192853,"blackdiamond"
"591",11.835931,1.29636963306883,"blackdiamond"
"592",11.8559919,1.18461363021807,"blackdiamond"
"593",11.8760528,1.42675163639472,"blackdiamond"
"594",11.8961137,1.15853722955289,"blackdiamond"
"595",11.9161746,1.34107203420914,"blackdiamond"
"596",11.9362355,1.44165243677482,"blackdiamond"
"597",11.9562964,1.26656803230863,"blackdiamond"
"598",11.9763573,1.43047683648975,"blackdiamond"
"599",11.9964182,1.47145403753503,"blackdiamond"
"600",12.0164791,1.38949963544447,"blackdiamond"
"601",12.03654,1.41930123620467,"blackdiamond"
"602",12.0566009,1.57575964019574,"blackdiamond"
"603",12.0766618,1.44165243677482,"blackdiamond"
"604",12.0967227,1.57948484029076,"blackdiamond"
"605",12.1167836,1.48635483791513,"blackdiamond"
"606",12.1368445,1.60183604086092,"blackdiamond"
"607",12.1569054,1.60928644105097,"blackdiamond"
"608",12.1769663,1.57948484029076,"blackdiamond"
"609",12.1970272,1.59438564067086,"blackdiamond"
"610",12.2170881,1.66888964257137,"blackdiamond"
"611",12.237149,1.83652364684751,"blackdiamond"
"612",12.2572099,1.73594324428183,"blackdiamond"
"613",12.2772708,1.69869124333158,"blackdiamond"
"614",12.2973317,1.78064564542213,"blackdiamond"
"615",12.3173926,2.09728765349929,"blackdiamond"
"616",12.3374535,1.85887484741767,"blackdiamond"
"617",12.3575144,1.91102764874802,"blackdiamond"
"618",12.3775753,1.907302448653,"blackdiamond"
"619",12.3976362,1.97435605036345,"blackdiamond"
"620",12.4176971,2.05258525235899,"blackdiamond"
"621",12.437758,1.95573004988833,"blackdiamond"
"622",12.4578189,2.05258525235899,"blackdiamond"
"623",12.4778798,2.08983725330924,"blackdiamond"
"624",12.4979407,2.11591365397442,"blackdiamond"
"625",12.5180016,2.22021925663513,"blackdiamond"
"626",12.5380625,2.09356245340427,"blackdiamond"
"627",12.5581234,2.26492165777543,"blackdiamond"
"628",12.5781843,2.11591365397442,"blackdiamond"
"629",12.5982452,2.31707445910579,"blackdiamond"
"630",12.6183061,2.30962405891574,"blackdiamond"
"631",12.638367,2.30217365872569,"blackdiamond"
"632",12.6584279,2.33570045958092,"blackdiamond"
"633",12.6784888,2.28727285834559,"blackdiamond"
"634",12.6985497,2.6262660669929,"blackdiamond"
"635",12.7186106,2.53313606461726,"blackdiamond"
"636",12.7386715,2.68959446860833,"blackdiamond"
"637",12.7587324,2.64489206746802,"blackdiamond"
"638",12.7787933,2.58528886594762,"blackdiamond"
"639",12.7988542,2.49215886357198,"blackdiamond"
"640",12.8189151,2.71194566917848,"blackdiamond"
"641",12.838976,2.7007700688934,"blackdiamond"
"642",12.8590369,2.75292287022376,"blackdiamond"
"643",12.8790978,2.85350327278944,"blackdiamond"
"644",12.8991587,2.88703007364467,"blackdiamond"
"645",12.9192196,2.9056560741198,"blackdiamond"
"646",12.9392805,3.02858767725564,"blackdiamond"
"647",12.9593414,3.27445088352731,"blackdiamond"
"648",12.9794023,3.16642008077158,"blackdiamond"
"649",12.9994632,3.22602328229198,"blackdiamond"
"650",13.0195241,3.41228328704325,"blackdiamond"
"651",13.039585,3.40110768675818,"blackdiamond"
"652",13.0596459,3.32660368485767,"blackdiamond"
"653",13.0797068,3.49796288922884,"blackdiamond"
"654",13.0997677,3.46071088827858,"blackdiamond"
"655",13.1198286,3.41228328704325,"blackdiamond"
"656",13.1398895,3.31915328466762,"blackdiamond"
"657",13.1599504,3.50913848951391,"blackdiamond"
"658",13.1800113,3.66559689350498,"blackdiamond"
"659",13.2000722,3.63207009264975,"blackdiamond"
"660",13.2201331,3.60599369198457,"blackdiamond"
"661",13.240194,3.86675769863635,"blackdiamond"
"662",13.2602549,4.06046810357767,"blackdiamond"
"663",13.2803158,3.91518529987168,"blackdiamond"
"664",13.3003767,3.93008610025178,"blackdiamond"
"665",13.3204376,3.87048289873137,"blackdiamond"
"666",13.3404985,4.16477370623838,"blackdiamond"
"667",13.3605594,4.07164370386274,"blackdiamond"
"668",13.3806203,4.28398010927919,"blackdiamond"
"669",13.4006812,4.00831530224731,"blackdiamond"
"670",13.4207421,4.47024011403046,"blackdiamond"
"671",13.440803,4.08654450424285,"blackdiamond"
"672",13.4608639,4.29143050946924,"blackdiamond"
"673",13.4809248,4.44043851327026,"blackdiamond"
"674",13.5009857,4.22810210785381,"blackdiamond"
"675",13.5210466,4.42553771289016,"blackdiamond"
"676",13.5411075,4.61924811783148,"blackdiamond"
"677",13.5611684,4.55591971621604,"blackdiamond"
"678",13.5812293,4.58199611688122,"blackdiamond"
"679",13.6012902,4.3733849115598,"blackdiamond"
"680",13.6213511,4.58199611688122,"blackdiamond"
"681",13.641412,4.55591971621604,"blackdiamond"
"682",13.6614729,4.44043851327026,"blackdiamond"
"683",13.6815338,4.79433252229767,"blackdiamond"
"684",13.7015947,4.71610332030214,"blackdiamond"
"685",13.7216556,4.77570652182254,"blackdiamond"
"686",13.7417165,5.19292893246539,"blackdiamond"
"687",13.7617774,5.08489812970965,"blackdiamond"
"688",13.7818383,4.95824132647879,"blackdiamond"
"689",13.8018992,5.33076133598132,"blackdiamond"
"690",13.8219601,5.3419369362664,"blackdiamond"
"691",13.842021,5.3270361358863,"blackdiamond"
"692",13.8620819,5.47604413968731,"blackdiamond"
"693",13.8821428,5.49839534025747,"blackdiamond"
"694",13.9022037,5.42761653845198,"blackdiamond"
"695",13.9222646,5.37546373712163,"blackdiamond"
"696",13.9423255,5.74053334643412,"blackdiamond"
"697",13.9623864,5.75170894671919,"blackdiamond"
"698",13.9824473,5.78523574757442,"blackdiamond"
"699",14.0025082,5.81503734833462,"blackdiamond"
"700",14.0225691,5.55799854177787,"blackdiamond"
"701",14.04263,6.31421416106803,"blackdiamond"
"702",14.0626909,6.3253897613531,"blackdiamond"
"703",14.0827518,6.34401576182823,"blackdiamond"
"704",14.1028127,6.34774096192325,"blackdiamond"
"705",14.1228736,6.33284016154315,"blackdiamond"
"706",14.1429345,6.60477976848001,"blackdiamond"
"707",14.1629954,6.29931336068792,"blackdiamond"
"708",14.1830563,6.33284016154315,"blackdiamond"
"709",14.2031172,6.41851976372874,"blackdiamond"
"710",14.2231781,6.65693256981036,"blackdiamond"
"711",14.243239,6.61595536876508,"blackdiamond"
"712",14.2632999,6.65320736971534,"blackdiamond"
"713",14.2833608,6.80221537351635,"blackdiamond"
"714",14.3034217,6.76868857266112,"blackdiamond"
"715",14.3234826,6.98847537826762,"blackdiamond"
"716",14.3435435,7.14493378225869,"blackdiamond"
"717",14.3636044,7.19708658358904,"blackdiamond"
"718",14.3836653,7.34609458739006,"blackdiamond"
"719",14.4037262,7.36844578796021,"blackdiamond"
"720",14.4237871,7.5435301924264,"blackdiamond"
"721",14.443848,7.62548459451696,"blackdiamond"
"722",14.4639089,7.49510259119107,"blackdiamond"
"723",14.4839698,7.62920979461199,"blackdiamond"
"724",14.5040307,7.78939339869808,"blackdiamond"
"725",14.5240916,7.78194299850803,"blackdiamond"
"726",14.5441525,7.46530099043087,"blackdiamond"
"727",14.5642134,8.00918020430458,"blackdiamond"
"728",14.5842743,8.21034100943595,"blackdiamond"
"729",14.6043352,8.0129054043996,"blackdiamond"
"730",14.6243961,8.2475930103862,"blackdiamond"
"731",14.644457,8.21034100943595,"blackdiamond"
"732",14.6645179,7.9682030032593,"blackdiamond"
"733",14.6845788,8.18426460877077,"blackdiamond"
"734",14.7046397,8.48973101656285,"blackdiamond"
"735",14.7247006,8.31092141200163,"blackdiamond"
"736",14.7447615,8.65363982074397,"blackdiamond"
"737",14.7648224,8.53815861779818,"blackdiamond"
"738",14.7848833,8.73931942292955,"blackdiamond"
"739",14.8049442,8.93302982787087,"blackdiamond"
"740",14.8250051,8.88832742673057,"blackdiamond"
"741",14.845066,8.83617462540021,"blackdiamond"
"742",14.8651269,8.92930462777585,"blackdiamond"
"743",14.8851878,9.4508326410794,"blackdiamond"
"744",14.9052487,9.10811423233706,"blackdiamond"
"745",14.9253096,9.69669584735107,"blackdiamond"
"746",14.9453705,9.87550545191229,"blackdiamond"
"747",14.9654314,9.62219184545057,"blackdiamond"
"748",14.9854923,9.75257384877646,"blackdiamond"
"749",15.0055532,10.0952922575188,"blackdiamond"
"750",15.0256141,9.84570385115209,"blackdiamond"
"751",15.045675,10.415659465691,"blackdiamond"
"752",15.0657359,10.2293994609397,"blackdiamond"
"753",15.0857968,10.4268350659761,"blackdiamond"
"754",15.1058577,10.4119342655959,"blackdiamond"
"755",15.1259186,10.6913242727229,"blackdiamond"
"756",15.1459795,10.4417358663562,"blackdiamond"
"757",15.1660404,10.6466218715825,"blackdiamond"
"758",15.1861013,10.8999354780443,"blackdiamond"
"759",15.2061622,10.4529114666412,"blackdiamond"
"760",15.2262231,10.9744394799448,"blackdiamond"
"761",15.246284,11.5332194941986,"blackdiamond"
"762",15.2663449,11.5332194941986,"blackdiamond"
"763",15.2864058,11.3953870906827,"blackdiamond"
"764",15.3064667,11.4028374908727,"blackdiamond"
"765",15.3265276,11.8386859019907,"blackdiamond"
"766",15.3465885,11.8535867023708,"blackdiamond"
"767",15.3666494,12.039846707122,"blackdiamond"
"768",15.3867103,12.0435719072171,"blackdiamond"
"769",15.4067712,11.6710518977145,"blackdiamond"
"770",15.4268321,12.2112059114932,"blackdiamond"
"771",15.446893,12.1963051111131,"blackdiamond"
"772",15.4669539,12.1404271096877,"blackdiamond"
"773",15.4870148,11.7977087009454,"blackdiamond"
"774",15.5070757,12.2521831125385,"blackdiamond"
"775",15.5271366,12.4309927170997,"blackdiamond"
"776",15.5471975,12.8258639271724,"blackdiamond"
"777",15.5672584,12.7327339247968,"blackdiamond"
"778",15.5873193,12.5688251206156,"blackdiamond"
"779",15.6073802,12.7550851253669,"blackdiamond"
"780",15.6274411,12.6507795227062,"blackdiamond"
"781",15.647502,12.7550851253669,"blackdiamond"
"782",15.6675629,13.1052539342993,"blackdiamond"
"783",15.6876238,13.0307499323988,"blackdiamond"
"784",15.7076847,12.9450703302132,"blackdiamond"
"785",15.7277456,13.1052539342993,"blackdiamond"
"786",15.7478065,13.0270247323038,"blackdiamond"
"787",15.7678674,13.6901103492183,"blackdiamond"
"788",15.7879283,13.4367967427566,"blackdiamond"
"789",15.8079892,13.645407948078,"blackdiamond"
"790",15.8280501,13.7571639509287,"blackdiamond"
"791",15.848111,13.7459883506437,"blackdiamond"
"792",15.8681719,14.2600659637572,"blackdiamond"
"793",15.8882328,14.0998823596711,"blackdiamond"
"794",15.9082937,13.8130419523541,"blackdiamond"
"795",15.9283546,14.2004627622368,"blackdiamond"
"796",15.9484155,14.4202495678433,"blackdiamond"
"797",15.9684764,14.2675163639472,"blackdiamond"
"798",15.9885373,14.535730770789,"blackdiamond"
"799",16.0085982,14.524555170504,"blackdiamond"
"800",16.0286591,14.4910283696487,"blackdiamond"
"801",16.04872,14.8113955778209,"blackdiamond"
"802",16.0687809,15.5042827954956,"blackdiamond"
"803",16.0888418,15.0349075835225,"blackdiamond"
"804",16.1089027,15.5117331956857,"blackdiamond"
"805",16.1289636,15.120587185708,"blackdiamond"
"806",16.1490245,15.1615643867533,"blackdiamond"
"807",16.1690854,15.3552747916946,"blackdiamond"
"808",16.1891463,15.7724972023375,"blackdiamond"
"809",16.2092072,15.2546943891289,"blackdiamond"
"810",16.2292681,15.4819315949255,"blackdiamond"
"811",16.249329,15.5713363972061,"blackdiamond"
"812",16.2693899,15.4968323953056,"blackdiamond"
"813",16.2894508,15.5676111971111,"blackdiamond"
"814",16.3095117,15.6830924000569,"blackdiamond"
"815",16.3295726,16.0779636101296,"blackdiamond"
"816",16.3496335,15.9587572070887,"blackdiamond"
"817",16.3696944,15.6830924000569,"blackdiamond"
"818",16.3897553,16.8677060302749,"blackdiamond"
"819",16.4098162,16.1673684124102,"blackdiamond"
"820",16.4298771,16.4169568187769,"blackdiamond"
"821",16.449938,16.2791244152609,"blackdiamond"
"822",16.4699989,16.0295360088942,"blackdiamond"
"823",16.4900598,15.8358256039529,"blackdiamond"
"824",16.5101207,16.3946056182067,"blackdiamond"
"825",16.5301816,16.9571108325555,"blackdiamond"
"826",16.5502425,17.2812032408228,"blackdiamond"
"827",16.5703034,16.6441940245734,"blackdiamond"
"828",16.5903643,16.7596752275192,"blackdiamond"
"829",16.6104252,17.3557072427233,"blackdiamond"
"830",16.6304861,17.1135692365466,"blackdiamond"
"831",16.650547,17.3929592436735,"blackdiamond"
"832",16.6706079,17.2700276405377,"blackdiamond"
"833",16.6906688,17.7990060540313,"blackdiamond"
"834",16.7107297,17.4004096438636,"blackdiamond"
"835",16.7307906,17.7878304537462,"blackdiamond"
"836",16.7508515,18.342885267905,"blackdiamond"
"837",16.7709124,18.5291452726563,"blackdiamond"
"838",16.7909733,18.3577860682851,"blackdiamond"
"839",16.8110342,18.201327664294,"blackdiamond"
"840",16.8310951,18.6036492745568,"blackdiamond"
"841",16.851156,18.935192083014,"blackdiamond"
"842",16.8712169,18.346610468,"blackdiamond"
"843",16.8912778,18.5999240744617,"blackdiamond"
"844",16.9113387,18.7191304775026,"blackdiamond"
"845",16.9313996,19.1177268876703,"blackdiamond"
"846",16.9514605,19.2630096913763,"blackdiamond"
"847",16.9715214,18.7973596794981,"blackdiamond"
"848",16.9915823,19.4231932954624,"blackdiamond"
"849",17.0116432,19.3859412945121,"blackdiamond"
"850",17.0317041,19.3486892935618,"blackdiamond"
"851",17.051765,19.2928112921365,"blackdiamond"
"852",17.0718259,19.4343688957474,"blackdiamond"
"853",17.0918868,20.4289973211192,"blackdiamond"
"854",17.1119477,20.4438981214993,"blackdiamond"
"855",17.1320086,19.9745229095261,"blackdiamond"
"856",17.1520695,20.2241113158928,"blackdiamond"
"857",17.1721304,20.8946473329974,"blackdiamond"
"858",17.1921913,20.7419141291013,"blackdiamond"
"859",17.2122522,21.5428321495318,"blackdiamond"
"860",17.2323131,20.9989529356581,"blackdiamond"
"861",17.252374,21.3863737455407,"blackdiamond"
"862",17.2724349,21.6620385525726,"blackdiamond"
"863",17.2924958,21.9004513586542,"blackdiamond"
"864",17.3125567,22.2655209679667,"blackdiamond"
"865",17.3326176,22.161215365306,"blackdiamond"
"866",17.3526785,22.0569097626453,"blackdiamond"
"867",17.3727394,22.7758733809852,"blackdiamond"
"868",17.3928003,22.8541025829807,"blackdiamond"
"869",17.4128612,22.9919349864967,"blackdiamond"
"870",17.4329221,23.0701641884922,"blackdiamond"
"871",17.452983,23.6959978044565,"blackdiamond"
"872",17.4730439,23.8301050078774,"blackdiamond"
"873",17.4931048,23.7257994052167,"blackdiamond"
"874",17.5131657,24.0983194147192,"blackdiamond"
"875",17.5332266,24.21007541757,"blackdiamond"
"876",17.5532875,25.1451006414213,"blackdiamond"
"877",17.5733484,25.3537118467428,"blackdiamond"
"878",17.5934093,25.383513447503,"blackdiamond"
"879",17.6134702,25.4617426494985,"blackdiamond"
"880",17.6335311,25.6703538548199,"blackdiamond"
"881",17.653592,25.826812258811,"blackdiamond"
"882",17.6736529,25.7336822564354,"blackdiamond"
"883",17.6937138,26.273836270214,"blackdiamond"
"884",17.7137747,26.2440346694538,"blackdiamond"
"885",17.7338356,26.9592730876987,"blackdiamond"
"886",17.7538965,27.741565107654,"blackdiamond"
"887",17.7739574,27.6633359056585,"blackdiamond"
"888",17.7940183,27.9762527136406,"blackdiamond"
"889",17.8140792,27.9613519132605,"blackdiamond"
"890",17.8341401,28.4270019251387,"blackdiamond"
"891",17.854201,28.8889267369219,"blackdiamond"
"892",17.8742619,28.2891695216228,"blackdiamond"
"893",17.8943228,29.0081331399627,"blackdiamond"
"894",17.9143837,28.7995219346412,"blackdiamond"
"895",17.9344446,29.2651719465194,"blackdiamond"
"896",17.9545055,30.3305791736967,"blackdiamond"
"897",17.9745664,30.1778459698006,"blackdiamond"
"898",17.9946273,31.112871193652,"blackdiamond"
"899",18.0146882,31.6865520082859,"blackdiamond"
"900",18.0347491,31.1799247953625,"blackdiamond"
"901",18.05481,31.8802624132272,"blackdiamond"
"902",18.0748709,32.3608132254855,"blackdiamond"
"903",18.0949318,32.9307688400244,"blackdiamond"
"904",18.1149927,33.5677780562737,"blackdiamond"
"905",18.1350536,33.9700996665365,"blackdiamond"
"906",18.1551145,33.746587660835,"blackdiamond"
"907",18.1751754,34.8529720890575,"blackdiamond"
"908",18.1952363,35.1919652977048,"blackdiamond"
"909",18.2152972,35.7134933110084,"blackdiamond"
"910",18.2353581,35.8215241137641,"blackdiamond"
"911",18.255419,36.3691285277328,"blackdiamond"
"912",18.2754799,37.3339553523444,"blackdiamond"
"913",18.2955408,38.1348733727749,"blackdiamond"
"914",18.3156017,38.3211333775261,"blackdiamond"
"915",18.3356626,39.4237926056536,"blackdiamond"
"916",18.3557235,39.8521906165816,"blackdiamond"
"917",18.3757844,41.1671862501255,"blackdiamond"
"918",18.3958453,42.5790370861401,"blackdiamond"
"919",18.4159062,42.5157086845247,"blackdiamond"
"920",18.4359671,43.9461855210145,"blackdiamond"
"921",18.456028,46.5351995870571,"blackdiamond"
"922",18.4760889,47.2467128052069,"blackdiamond"
"923",18.4961498,48.569158838941,"blackdiamond"
"924",18.5162107,51.3891353108752,"blackdiamond"
"925",18.5362716,53.3560409610486,"blackdiamond"
"926",18.5563325,54.4288985884159,"blackdiamond"
"927",18.5763934,58.0013654795452,"blackdiamond"
"928",18.5964543,59.6777055223067,"blackdiamond"
"929",18.6165152,63.9058076301605,"blackdiamond"
"930",18.6365761,66.044072484705,"blackdiamond"
"931",18.656637,70.6558702023465,"blackdiamond"
"932",18.6766979,74.3624442968967,"blackdiamond"
"933",18.6967588,77.2345735701613,"blackdiamond"
"934",18.7168197,81.7830428861873,"blackdiamond"
"935",18.7368806,85.701953386154,"blackdiamond"
"936",18.7569415,88.9801294697763,"blackdiamond"
"937",18.7770024,93.778187192169,"blackdiamond"
"938",18.7970633,97.5145628874795,"blackdiamond"
"939",18.8171242,101.455824588016,"blackdiamond"
"940",18.8371851,103.556837441611,"blackdiamond"
"941",18.857246,108.746041173981,"blackdiamond"
"942",18.8773069,111.916186454848,"blackdiamond"
"943",18.8973678,114.829292929157,"blackdiamond"
"944",18.9174287,115.458851745217,"blackdiamond"
"945",18.9374896,118.506065422948,"blackdiamond"
"946",18.9575505,120.540024674831,"blackdiamond"
"947",18.9776114,121.359568695737,"blackdiamond"
"948",18.9976723,123.24451994382,"blackdiamond"
"949",19.0177332,121.992852711891,"blackdiamond"
"950",19.0377941,122.234990718068,"blackdiamond"
"951",19.057855,120.681582278442,"blackdiamond"
"952",19.0779159,121.84384470809,"blackdiamond"
"953",19.0979768,118.766829429599,"blackdiamond"
"954",19.1180377,116.304472166788,"blackdiamond"
"955",19.1380986,112.921990480504,"blackdiamond"
"956",19.1581595,109.975357205339,"blackdiamond"
"957",19.1782204,107.214983934926,"blackdiamond"
"958",19.1982813,103.150790631253,"blackdiamond"
"959",19.2183422,97.9429608984074,"blackdiamond"
"960",19.2384031,94.951625222102,"blackdiamond"
"961",19.258464,91.0289895220403,"blackdiamond"
"962",19.2785249,87.0020482193178,"blackdiamond"
"963",19.2985858,81.3285684745942,"blackdiamond"
"964",19.3186467,77.8082543847952,"blackdiamond"
"965",19.3387076,74.1724590920504,"blackdiamond"
"966",19.3587685,70.9538862099485,"blackdiamond"
"967",19.3788294,67.0200749096017,"blackdiamond"
"968",19.3988903,63.5221120203729,"blackdiamond"
"969",19.4189512,59.3573383141345,"blackdiamond"
"970",19.4390121,57.2712262609203,"blackdiamond"
"971",19.459073,54.2463637837596,"blackdiamond"
"972",19.4791339,52.0522209277897,"blackdiamond"
"973",19.4991948,49.4892832624122,"blackdiamond"
"974",19.5192557,46.7438107923785,"blackdiamond"
"975",19.5393166,45.3729371574092,"blackdiamond"
"976",19.5593775,43.1340919002989,"blackdiamond"
"977",19.5794384,42.8099994920317,"blackdiamond"
"978",19.5994993,42.0463334725515,"blackdiamond"
"979",19.6195602,40.3662682296951,"blackdiamond"
"980",19.6396211,40.1055042230433,"blackdiamond"
"981",19.659682,38.596798184558,"blackdiamond"
"982",19.6797429,37.7809793637474,"blackdiamond"
"983",19.6998038,37.2184741493986,"blackdiamond"
"984",19.7198647,36.7528241375204,"blackdiamond"
"985",19.7399256,35.6501649093929,"blackdiamond"
"986",19.7599865,35.4005765030262,"blackdiamond"
"987",19.7800474,33.8583436636857,"blackdiamond"
"988",19.8001083,34.2606652739485,"blackdiamond"
"989",19.8201692,33.3442660505722,"blackdiamond"
"990",19.8402301,33.9253972653962,"blackdiamond"
"991",19.860291,33.8210916627355,"blackdiamond"
"992",19.8803519,33.5938544569389,"blackdiamond"
"993",19.9004128,32.9419444403095,"blackdiamond"
"994",19.9204737,33.5454268557036,"blackdiamond"
"995",19.9405346,33.6311064578892,"blackdiamond"
"996",19.9605955,34.1824360719529,"blackdiamond"
"997",19.9806564,35.0243312934287,"blackdiamond"
"998",20.0007173,35.8774021151895,"blackdiamond"
"999",20.0207782,37.7660785633673,"blackdiamond"
"1000",20.0408391,38.0789953713495,"blackdiamond"
"1001",20.0609,40.3662682296951,"blackdiamond"
"1002",20.0809609,41.4726526579176,"blackdiamond"
"1003",20.1010218,43.2234967025795,"blackdiamond"
"1004",20.1210827,44.1436211260508,"blackdiamond"
"1005",20.1411436,45.4474411593097,"blackdiamond"
"1006",20.1612045,46.4904971859168,"blackdiamond"
"1007",20.1812654,47.6155076146145,"blackdiamond"
"1008",20.2013263,47.3882704088179,"blackdiamond"
"1009",20.2213872,47.0306511996955,"blackdiamond"
"1010",20.2414481,46.7512611925686,"blackdiamond"
"1011",20.261509,45.6001743632057,"blackdiamond"
"1012",20.2815699,43.733849115598,"blackdiamond"
"1013",20.3016308,41.9383026697958,"blackdiamond"
"1014",20.3216917,39.9862978200025,"blackdiamond"
"1015",20.3417526,38.015666969734,"blackdiamond"
"1016",20.3618135,36.5106861313438,"blackdiamond"
"1017",20.3818744,34.2494896736634,"blackdiamond"
"1018",20.4019353,33.2548612482916,"blackdiamond"
"1019",20.4219962,31.7945828110417,"blackdiamond"
"1020",20.4420571,30.6956487830092,"blackdiamond"
"1021",20.462118,30.6136943809186,"blackdiamond"
"1022",20.4821789,29.0416599408179,"blackdiamond"
"1023",20.5022398,28.6281627302701,"blackdiamond"
"1024",20.5223007,28.7771707340711,"blackdiamond"
"1025",20.5423616,28.1476119180118,"blackdiamond"
"1026",20.5624225,29.5706383543115,"blackdiamond"
"1027",20.5824834,28.5424831280845,"blackdiamond"
"1028",20.6025443,28.9895071394875,"blackdiamond"
"1029",20.6226052,29.2241947454741,"blackdiamond"
"1030",20.6426661,29.2465459460443,"blackdiamond"
"1031",20.662727,29.5110351527911,"blackdiamond"
"1032",20.6827879,30.3976327754071,"blackdiamond"
"1033",20.7028488,30.7627023847196,"blackdiamond"
"1034",20.7229097,30.7403511841495,"blackdiamond"
"1035",20.7429706,30.9862143904211,"blackdiamond"
"1036",20.7630315,31.261879197453,"blackdiamond"
"1037",20.7830924,32.3570880253905,"blackdiamond"
"1038",20.8031533,32.9978224417349,"blackdiamond"
"1039",20.8232142,33.4895488542782,"blackdiamond"
"1040",20.8432751,35.2441180990352,"blackdiamond"
"1041",20.863336,35.653890109488,"blackdiamond"
"1042",20.8833969,36.3542277273527,"blackdiamond"
"1043",20.9034578,38.4850421817072,"blackdiamond"
"1044",20.9235187,39.9862978200025,"blackdiamond"
"1045",20.9435796,42.2102422767326,"blackdiamond"
"1046",20.9636405,44.2442015286165,"blackdiamond"
"1047",20.9837014,46.4383443845864,"blackdiamond"
"1048",21.0037623,48.6436628408415,"blackdiamond"
"1049",21.0238232,50.3833312852183,"blackdiamond"
"1050",21.0438841,52.6147261421385,"blackdiamond"
"1051",21.063945,54.3879213873706,"blackdiamond"
"1052",21.0840059,56.2356206345032,"blackdiamond"
"1053",21.1040668,58.6868022970299,"blackdiamond"
"1054",21.1241277,59.6590795218315,"blackdiamond"
"1055",21.1441886,61.5254047694392,"blackdiamond"
"1056",21.1642495,62.6988427993722,"blackdiamond"
"1057",21.1843104,62.0692839833129,"blackdiamond"
"1058",21.2043713,61.9389019799871,"blackdiamond"
"1059",21.2244322,61.0411287570859,"blackdiamond"
"1060",21.2444931,60.0800271325694,"blackdiamond"
"1061",21.264554,58.69425269722,"blackdiamond"
"1062",21.2846149,56.6118658441008,"blackdiamond"
"1063",21.3046758,55.039831404,"blackdiamond"
"1064",21.3247367,53.3187889600983,"blackdiamond"
"1065",21.3447976,50.7297748940557,"blackdiamond"
"1066",21.3648585,48.6697392415066,"blackdiamond"
"1067",21.3849194,47.4553240105284,"blackdiamond"
"1068",21.4049803,45.8311367690973,"blackdiamond"
"1069",21.4250412,44.4267363332727,"blackdiamond"
"1070",21.4451021,43.0186106973531,"blackdiamond"
"1071",21.465163,42.6386402876606,"blackdiamond"
"1072",21.4852239,40.5897802353966,"blackdiamond"
"1073",21.5052848,40.4593982320707,"blackdiamond"
"1074",21.5253457,40.1688326246587,"blackdiamond"
"1075",21.5454066,38.8650125913998,"blackdiamond"
"1076",21.5654675,38.7681573889292,"blackdiamond"
